  0.0000000000000000e+000	 -4.0151764725299245e+002	  9.1914150934696033e+002	
  3.0000000000000000e+001	 -4.1643338399297721e+002	  9.3539380588827760e+002	
  6.0000000000000000e+001	 -4.5036129652109605e+002	  9.4595780344244190e+002	
  9.0000000000000000e+001	 -4.3115190518101048e+002	  9.4334184590030884e+002	
  1.2000000000000000e+002	 -3.9581667234665383e+002	  9.4372032837198662e+002	
  1.5000000000000000e+002	 -3.9682958728371869e+002	  9.4046986739520867e+002	
  1.8000000000000000e+002	 -3.9530574564039057e+002	  9.3539380588827760e+002	
  2.1000000000000000e+002	 -3.9208773508903766e+002	  9.2934928779902987e+002	
  2.4000000000000000e+002	 -4.0662699639352354e+002	  9.3932330220918755e+002	
  2.7000000000000000e+002	 -4.0927131033868608e+002	  9.4338636874054157e+002	
  3.0000000000000000e+002	 -4.1985755122311684e+002	  9.5448469066955931e+002	
  3.3000000000000000e+002	 -4.0336418920655518e+002	  9.4629175282560618e+002	
  3.6000000000000000e+002	 -4.1655886463163478e+002	  9.4351995337524056e+002	
  3.9000000000000000e+002	 -4.0466393350843100e+002	  9.3900048110706530e+002	
  4.2000000000000000e+002	 -4.0894861125194308e+002	  9.4093740230914989e+002	
  4.5000000000000000e+002	 -4.2175786730367719e+002	  9.4303015589625738e+002	
  4.8000000000000000e+002	 -4.1497228443424905e+002	  9.4175001370676125e+002	
  5.1000000000000000e+002	 -4.2343409450065781e+002	  9.4579082750909402e+002	
  5.4000000000000000e+002	 -4.1683675664297010e+002	  9.4593553595836670e+002	
  5.7000000000000000e+002	 -4.1029318949381667e+002	  9.4074816277357559e+002	
  6.0000000000000000e+002	 -4.1755384601806611e+002	  9.4444389139060047e+002	
  6.3000000000000000e+002	 -4.1698018219404099e+002	  9.4314147668670080e+002	
  6.6000000000000000e+002	 -4.1066069425127381e+002	  9.3876671265222058e+002	
  6.9000000000000000e+002	 -4.0445776835019217e+002	  9.4209509994087807e+002	
  7.2000000000000000e+002	 -4.1567146913452552e+002	  9.3817673180524127e+002	
  7.5000000000000000e+002	 -4.1864744761670926e+002	  9.3639566051944269e+002	
  7.8000000000000000e+002	 -4.1730286096470303e+002	  9.4077042342350501e+002	
  8.1000000000000000e+002	 -4.2816697980416888e+002	  9.4368692911276241e+002	
  8.4000000000000000e+002	 -4.1033800919956821e+002	  9.4098192372782080e+002	
  8.7000000000000000e+002	 -4.1334983165122401e+002	  9.3568323069480289e+002	
  9.0000000000000000e+002	 -4.1112681400831002e+002	  9.3976857102796043e+002	
  9.3000000000000000e+002	 -4.1931075702995196e+002	  9.4190585805395938e+002	
  9.6000000000000000e+002	 -4.1781380342467662e+002	  9.3898935151170883e+002	
  9.9000000000000000e+002	 -4.2370302190904545e+002	  9.3310067333097084e+002	
  1.0200000000000000e+003	 -4.1437170172976141e+002	  9.1512296905048436e+002	
  1.0500000000000000e+003	 -4.1336777176624526e+002	  9.3160902325791733e+002	
  1.0800000000000000e+003	 -4.1945417646277235e+002	  9.3755336407015693e+002	
  1.1100000000000000e+003	 -4.2769189186983095e+002	  9.4000233055759986e+002	
  1.1400000000000000e+003	 -4.2883028768040776e+002	  9.4053665792092158e+002	
  1.1700000000000000e+003	 -4.2157859551937247e+002	  9.4167208665722478e+002	
  1.2000000000000000e+003	 -4.2099595529190128e+002	  9.4630288721460033e+002	
  1.2300000000000000e+003	 -4.2130968416859957e+002	  9.4296336477698424e+002	
  1.2600000000000000e+003	 -4.3220067324228535e+002	  9.4730473235703721e+002	
  1.2900000000000000e+003	 -4.4342333161512340e+002	  9.4783905514387072e+002	
  1.3200000000000000e+003	 -4.6335879396504077e+002	  9.6023978067697215e+002	
  1.3500000000000000e+003	 -4.7313827806166586e+002	  9.6487056911098921e+002	
  1.3800000000000000e+003	 -4.6369941673391821e+002	  9.5820267645793422e+002	
  1.4100000000000000e+003	 -4.3068579352849787e+002	  9.3943461996977510e+002	
  1.4400000000000000e+003	 -4.4409562221625305e+002	  9.5427318253552892e+002	
  1.4700000000000000e+003	 -4.1548322327668825e+002	  9.3155336873867896e+002	
  1.5000000000000000e+003	 -4.3342872542362812e+002	  9.5022124890160785e+002	
