  0.0000000000000000e+000	 -3.1581488074620063e+002	  1.6448717444465480e+001	
  3.0000000000000000e+001	 -2.8246960502495949e+002	  4.1383828514581189e+001	
  6.0000000000000000e+001	 -2.5270986583838604e+002	  5.6968296910462406e+001	
  9.0000000000000000e+001	 -2.1434484447575025e+002	  8.0344843896901324e+001	
  1.2000000000000000e+002	 -1.6656785718294080e+002	  1.1785873009403879e+002	
  1.5000000000000000e+002	 -1.2497588949822610e+002	  1.5225573298512609e+002	
  1.8000000000000000e+002	 -9.9070572759949656e+001	  1.8943565500252680e+002	
  2.1000000000000000e+002	 -1.2847175396792068e+002	  2.1626307788797868e+002	
  2.4000000000000000e+002	 -1.4837140606933687e+002	  2.5655986995068571e+002	
  2.7000000000000000e+002	 -1.5249471298979938e+002	  2.9886037934163227e+002	
  3.0000000000000000e+002	 -1.3080233002737265e+002	  3.3704214842906038e+002	
  3.3000000000000000e+002	 -1.1825310388065517e+002	  3.8301609789584194e+002	
  3.6000000000000000e+002	 -8.5714555235909387e+001	  4.1585463411897445e+002	
  3.9000000000000000e+002	 -9.9966938809263098e+001	  4.5459299451933833e+002	
  4.2000000000000000e+002	 -1.1995617317516353e+002	  4.8231094428793983e+002	
  4.5000000000000000e+002	 -1.2354169114602476e+002	  4.7941670236726236e+002	
  4.8000000000000000e+002	 -1.2635168583119160e+002	  4.8088008432443633e+002	
  5.1000000000000000e+002	 -1.3478166988669216e+002	  4.8527023019595816e+002	
  5.4000000000000000e+002	 -1.4321165394219267e+002	  4.8966037606748000e+002	
  5.7000000000000000e+002	 -1.5035239632518864e+002	  4.9899737923176224e+002	
  6.0000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  6.3000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  6.6000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  6.9000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  7.2000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  7.5000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  7.8000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  8.1000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  8.4000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  8.7000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  9.0000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  9.3000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  9.6000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  9.9000000000000000e+002	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.0200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.0500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.0800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.1100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.1400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.1700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.2000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.2300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.2600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.2900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.3200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.3500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.3800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.4100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.4400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.4700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.5000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.5300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.5600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.5900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.6200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.6500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.6800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.7100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.7400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.7700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.8000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.8300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.8600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.8900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.9200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.9500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  1.9800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.0100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.0400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.0700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.1000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.1300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.1600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.1900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.2200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.2500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.2800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.3100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.3400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.3700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.4000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.4300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.4600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.4900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.5200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.5500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.5800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.6100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.6400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.6700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.7000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.7300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.7600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.7900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.8200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.8500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.8800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.9100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.9400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  2.9700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.0000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.0300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.0600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.0900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.1200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.1500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.1800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.2100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.2400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.2700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.3000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.3300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.3600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.3900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.4200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.4500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.4800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.5100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.5400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.5700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.6000000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.6300000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.6600000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.6900000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.7200000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.7500000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.7800000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.8100000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.8400000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
  3.8700000000000000e+003	 -1.5545278321826368e+002	  5.0223670636433729e+002	
