  0.0000000000000000e+000	 -2.6337674971900503e+002	  1.0757090061851948e+003	
  3.0000000000000000e+001	 -2.6279411777161351e+002	  1.0749297936592973e+003	
  6.0000000000000000e+001	 -2.5682423876212090e+002	  1.0751190313006018e+003	
  9.0000000000000000e+001	 -2.5465500223333621e+002	  1.0731709850237999e+003	
  1.2000000000000000e+002	 -2.4670410900795721e+002	  1.0750077151213427e+003	
  1.5000000000000000e+002	 -2.0927134270741578e+002	  1.0789483380604433e+003	
  1.8000000000000000e+002	 -2.1216663462765700e+002	  1.0662247876447939e+003	
  2.1000000000000000e+002	 -2.1657684993892750e+002	  1.0439391056215657e+003	
  2.4000000000000000e+002	 -2.3510497356271139e+002	  1.0119465771985210e+003	
  2.7000000000000000e+002	 -2.5596369772865077e+002	  1.0034085563555665e+003	
  3.0000000000000000e+002	 -2.7999561560864407e+002	  9.8864791253949193e+002	
  3.3000000000000000e+002	 -3.0409026589479214e+002	  9.7438818471690206e+002	
  3.6000000000000000e+002	 -3.4013364520895453e+002	  9.7103753953597459e+002	
  3.9000000000000000e+002	 -3.7672381175655187e+002	  9.5957188212278720e+002	
  4.2000000000000000e+002	 -4.0733513948214585e+002	  9.4418786091406264e+002	
  4.5000000000000000e+002	 -4.3105330435991306e+002	  9.3910066557543303e+002	
  4.8000000000000000e+002	 -4.4089554466400915e+002	  9.2852554170241490e+002	
  5.1000000000000000e+002	 -4.2671483473796388e+002	  9.2257008131930263e+002	
  5.4000000000000000e+002	 -4.4483193543322722e+002	  9.6778707892801117e+002	
  5.7000000000000000e+002	 -4.2489968607236079e+002	  9.6210434504873297e+002	
  6.0000000000000000e+002	 -4.1932868336037961e+002	  9.5680565103092999e+002	
  6.3000000000000000e+002	 -4.1515155884964577e+002	  9.7401527477415823e+002	
  6.6000000000000000e+002	 -4.0213614446931939e+002	  9.7579077983746720e+002	
  6.9000000000000000e+002	 -4.1874155587242910e+002	  9.6648467239093156e+002	
  7.2000000000000000e+002	 -4.1750007403742109e+002	  9.6114144904483942e+002	
  7.5000000000000000e+002	 -4.2107214439580559e+002	  9.6760897630224281e+002	
  7.8000000000000000e+002	 -4.2077633232066239e+002	  9.7024718833365660e+002	
  8.1000000000000000e+002	 -4.2192817888316205e+002	  9.6801528137731907e+002	
  8.4000000000000000e+002	 -4.2452767629419702e+002	  9.6484830725038660e+002	
  8.7000000000000000e+002	 -4.1852641700236870e+002	  9.6848281748648878e+002	
  9.0000000000000000e+002	 -4.2061947435760948e+002	  9.6484831182798553e+002	
  9.3000000000000000e+002	 -4.1858020209441077e+002	  9.5953848806144140e+002	
  9.6000000000000000e+002	 -4.1811856742745914e+002	  9.4516188307333198e+002	
  9.9000000000000000e+002	 -4.2093768798663513e+002	  9.5723978271068188e+002	
  1.0200000000000000e+003	 -4.2651315692766786e+002	  9.6780934652309884e+002	
  1.0500000000000000e+003	 -4.2236291937233489e+002	  9.6214887535931734e+002	
  1.0800000000000000e+003	 -4.2286041907758863e+002	  9.6724162561458002e+002	
  1.1100000000000000e+003	 -4.2639214193426886e+002	  9.6630099697115656e+002	
  1.1400000000000000e+003	 -4.2510135971855152e+002	  9.7348651690541556e+002	
  1.1700000000000000e+003	 -4.3178834694711668e+002	  9.6886129060651945e+002	
  1.2000000000000000e+003	 -4.2850312260274188e+002	  9.6271101876155933e+002	
  1.2300000000000000e+003	 -4.2014887210966970e+002	  9.7518966878727883e+002	
  1.2600000000000000e+003	 -4.1905080512648158e+002	  9.7414885170748016e+002	
  1.2900000000000000e+003	 -4.2283800250975798e+002	  9.6359599534559095e+002	
  1.3200000000000000e+003	 -4.2295902165297429e+002	  9.6291139373473993e+002	
  1.3500000000000000e+003	 -4.3367074334159531e+002	  9.5071103793375732e+002	
  1.3800000000000000e+003	 -4.2216123499641560e+002	  9.5578153573583427e+002	
  1.4100000000000000e+003	 -4.2589914281261116e+002	  9.6154219331528986e+002	
  1.4400000000000000e+003	 -4.2829695546226912e+002	  9.6438078098250787e+002	
  1.4700000000000000e+003	 -4.0424263847208783e+002	  9.7320822584254097e+002	
  1.5000000000000000e+003	 -4.2249738782018903e+002	  9.5463496676053762e+002	
  1.5300000000000000e+003	 -4.1813650440188849e+002	  9.4866280099829271e+002	
  1.5600000000000000e+003	 -4.1914045066326997e+002	  9.5341604298507627e+002	
  1.5900000000000000e+003	 -4.0828978435493684e+002	  9.5175185405582909e+002	
  1.6200000000000000e+003	 -4.1969171206933697e+002	  9.4814518307609364e+002	
  1.6500000000000000e+003	 -4.1447479488855163e+002	  9.6168134408245646e+002	
  1.6800000000000000e+003	 -4.2496690818468932e+002	  9.5037708523531148e+002	
  1.7100000000000000e+003	 -4.2442010541493920e+002	  9.5519711536348700e+002	
  1.7400000000000000e+003	 -3.9113758505050578e+002	  9.7542900354872324e+002	
  1.7700000000000000e+003	 -4.2585431554921763e+002	  9.5685574026432528e+002	
